"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
1 11 74 1414 0.916666666666667 0.0133333333333333 0.0833333333333333 0.00771929824561404 0.0137347607238388 "dss"
2 17 73 1408 0.894736842105263 0.0266666666666667 0.105263157894737 0.0119298245614035 0.0287202465974463 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
2 12 73 1413 0.857142857142857 0.0266666666666667 0.142857142857143 0.00842105263157895 0.0413545333871391 "dss"
2 15 73 1410 0.882352941176471 0.0266666666666667 0.117647058823529 0.0105263157894737 0.0332319632818916 "dss"
0 18 75 1407 1 0 0 0.0126315789473684 -0.0252833927060664 "dss"
1 14 74 1411 0.933333333333333 0.0133333333333333 0.0666666666666667 0.00982456140350877 0.00768571626517861 "dss"
3 13 72 1412 0.8125 0.04 0.1875 0.00912280701754386 0.06550869293065 "dss"
2 7 73 1418 0.777777777777778 0.0266666666666667 0.222222222222222 0.00491228070175439 0.0613938426673383 "dss"
0 13 75 1412 1 0 0 0.00912280701754386 -0.0214505973806421 "dss"
1 14 74 1411 0.933333333333333 0.0133333333333333 0.0666666666666667 0.00982456140350877 0.00768571626517861 "dss"
1 21 74 1404 0.954545454545455 0.0133333333333333 0.0454545454545455 0.0147368421052632 -0.00254451278736314 "dss"
0 13 75 1412 1 0 0 0.00912280701754386 -0.0214505973806421 "dss"
2 16 73 1409 0.888888888888889 0.0266666666666667 0.111111111111111 0.0112280701754386 0.0309019244185256 "dss"
3 15 72 1410 0.833333333333333 0.04 0.166666666666667 0.0105263157894737 0.0589945829808216 "dss"
0 12 75 1413 1 0 0 0.00842105263157895 -0.0206021410857582 "dss"
2 19 73 1406 0.904761904761905 0.0266666666666667 0.0952380952380952 0.0133333333333333 0.024733356999262 "dss"
0 18 75 1407 1 0 0 0.0126315789473684 -0.0252833927060664 "dss"
1 11 74 1414 0.916666666666667 0.0133333333333333 0.0833333333333333 0.00771929824561404 0.0137347607238388 "dss"
2 12 73 1413 0.857142857142857 0.0266666666666667 0.142857142857143 0.00842105263157895 0.0413545333871391 "dss"
3 17 72 1408 0.85 0.04 0.15 0.0119298245614035 0.0533380747062665 "dss"
