"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
74 34 3 1389 0.314814814814815 0.961038961038961 0.685185185185185 0.0238931834153197 0.800061680409037 "FH"
73 19 4 1404 0.206521739130435 0.948051948051948 0.793478260869565 0.0133520730850316 0.859656113717389 "FH"
70 24 7 1399 0.25531914893617 0.909090909090909 0.74468085106383 0.016865776528461 0.812392074625879 "FH"
69 20 8 1403 0.224719101123595 0.896103896103896 0.775280898876405 0.0140548137737175 0.823914327100145 "FH"
70 25 7 1398 0.263157894736842 0.909090909090909 0.736842105263158 0.0175685172171469 0.807755834114428 "FH"
72 25 5 1398 0.257731958762887 0.935064935064935 0.742268041237113 0.0175685172171469 0.82326089585203 "FH"
70 27 7 1396 0.278350515463918 0.909090909090909 0.721649484536082 0.0189739985945186 0.798693521733041 "FH"
66 25 11 1398 0.274725274725275 0.857142857142857 0.725274725274725 0.0175685172171469 0.776123398310506 "FH"
74 20 3 1403 0.212765957446809 0.961038961038961 0.787234042553192 0.0140548137737175 0.862251451968356 "FH"
68 27 9 1396 0.284210526315789 0.883116883116883 0.715789473684211 0.0189739985945186 0.782948878058296 "FH"
71 31 6 1392 0.303921568627451 0.922077922077922 0.696078431372549 0.0217849613492621 0.789183498049322 "FH"
71 26 6 1397 0.268041237113402 0.922077922077922 0.731958762886598 0.0182712579058327 0.810977208792536 "FH"
72 23 5 1400 0.242105263157895 0.935064935064935 0.757894736842105 0.0161630358397751 0.832562790170561 "FH"
76 21 1 1402 0.216494845360825 0.987012987012987 0.783505154639175 0.0147575544624034 0.872395644090008 "FH"
75 28 2 1395 0.271844660194175 0.974025974025974 0.728155339805825 0.0196767392832045 0.832795417564792 "FH"
76 27 1 1396 0.262135922330097 0.987012987012987 0.737864077669903 0.0189739985945186 0.844741530909543 "FH"
74 29 3 1394 0.281553398058252 0.961038961038961 0.718446601941748 0.0203794799718904 0.820849304220042 "FH"
71 27 6 1396 0.275510204081633 0.922077922077922 0.724489795918367 0.0189739985945186 0.806489090534587 "FH"
69 29 8 1394 0.295918367346939 0.896103896103896 0.704081632653061 0.0203794799718904 0.782038666381912 "FH"
65 31 12 1392 0.322916666666667 0.844155844155844 0.677083333333333 0.0217849613492621 0.741474751830969 "FH"
75 24 2 1399 0.242424242424242 0.974025974025974 0.757575757575758 0.016865776528461 0.850737895022179 "FH"
74 31 3 1392 0.295238095238095 0.961038961038961 0.704761904761905 0.0217849613492621 0.812361087695581 "FH"
67 25 10 1398 0.271739130434783 0.87012987012987 0.728260869565217 0.0175685172171469 0.784112204333537 "FH"
70 24 7 1399 0.25531914893617 0.909090909090909 0.74468085106383 0.016865776528461 0.812392074625879 "FH"
74 27 3 1396 0.267326732673267 0.961038961038961 0.732673267326733 0.0189739985945186 0.829581617725187 "FH"
66 27 11 1396 0.290322580645161 0.857142857142857 0.709677419354839 0.0189739985945186 0.76699195843193 "FH"
73 29 4 1394 0.284313725490196 0.948051948051948 0.715686274509804 0.0203794799718904 0.813183969372518 "FH"
75 23 2 1400 0.23469387755102 0.974025974025974 0.76530612244898 0.0161630358397751 0.855389938839936 "FH"
69 20 8 1403 0.224719101123595 0.896103896103896 0.775280898876405 0.0140548137737175 0.823914327100145 "FH"
70 24 7 1399 0.25531914893617 0.909090909090909 0.74468085106383 0.016865776528461 0.812392074625879 "FH"
76 18 1 1405 0.191489361702128 0.987012987012987 0.808510638297872 0.0126493323963457 0.887181140639595 "FH"
73 38 4 1385 0.342342342342342 0.948051948051948 0.657657657657658 0.0267041461700632 0.776709835051549 "FH"
75 30 2 1393 0.285714285714286 0.974025974025974 0.714285714285714 0.0210822206605762 0.824201360071264 "FH"
