"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
30 1190 0 280 0.975409836065574 1 0.0245901639344262 0.80952380952381 0.0684385910829155 "FH"
30 1181 0 289 0.975227085053675 1 0.0247729149463254 0.803401360544218 0.0697876878381952 "FH"
30 1162 0 308 0.974832214765101 1 0.0251677852348993 0.79047619047619 0.0726171483858544 "FH"
30 1167 0 303 0.974937343358396 1 0.025062656641604 0.793877551020408 0.0718747254944466 "FH"
30 1179 0 291 0.975186104218362 1 0.0248138957816377 0.802040816326531 0.0700866503172434 "FH"
30 1176 0 294 0.975124378109453 1 0.0248756218905473 0.8 0.0705345615858598 "FH"
30 1165 0 305 0.97489539748954 1 0.0251046025104603 0.792517006802721 0.0721718648220913 "FH"
30 1150 0 320 0.974576271186441 1 0.0254237288135593 0.782312925170068 0.0743936634176136 "FH"
30 1184 0 286 0.975288303130148 1 0.0247116968698517 0.805442176870748 0.0693386901291645 "FH"
30 1137 0 333 0.974293059125964 1 0.025706940874036 0.773469387755102 0.0763112642742784 "FH"
30 1183 0 287 0.975267930750206 1 0.0247320692497939 0.804761904761905 0.0694884313510273 "FH"
30 1167 0 303 0.974937343358396 1 0.025062656641604 0.793877551020408 0.0718747254944466 "FH"
30 1179 0 291 0.975186104218362 1 0.0248138957816377 0.802040816326531 0.0700866503172434 "FH"
30 1169 0 301 0.974979149291076 1 0.0250208507089241 0.795238095238095 0.0715773501180545 "FH"
30 1197 0 273 0.975550122249389 1 0.0244498777506112 0.814285714285714 0.0673846539076693 "FH"
30 1142 0 328 0.974402730375427 1 0.0255972696245734 0.77687074829932 0.0755744640530888 "FH"
30 1170 0 300 0.975 1 0.025 0.795918367346939 0.0714285714285714 "FH"
30 1160 0 310 0.974789915966387 1 0.0252100840336134 0.789115646258503 0.0729137317601931 "FH"
30 1155 0 315 0.974683544303797 1 0.0253164556962025 0.785714285714286 0.0736542924210354 "FH"
30 1157 0 313 0.974726200505476 1 0.025273799494524 0.787074829931973 0.0733582173695404 "FH"
30 1190 0 280 0.975409836065574 1 0.0245901639344262 0.80952380952381 0.0684385910829155 "FH"
30 1177 0 293 0.975144987572494 1 0.0248550124275062 0.800680272108844 0.0703853274040964 "FH"
30 1154 0 316 0.974662162162162 1 0.0253378378378378 0.785034013605442 0.0738022581220667 "FH"
30 1172 0 298 0.97504159733777 1 0.0249584026622296 0.797278911564626 0.0711308270252464 "FH"
30 1166 0 304 0.974916387959866 1 0.0250836120401338 0.793197278911565 0.0720233241708983 "FH"
30 1167 0 303 0.974937343358396 1 0.025062656641604 0.793877551020408 0.0718747254944466 "FH"
30 1161 0 309 0.974811083123426 1 0.0251889168765743 0.789795918367347 0.0727654666676545 "FH"
30 1147 0 323 0.974511469838573 1 0.0254885301614274 0.780272108843537 0.0748367622298581 "FH"
30 1177 0 293 0.975144987572494 1 0.0248550124275062 0.800680272108844 0.0703853274040964 "FH"
30 1159 0 311 0.974768713204373 1 0.0252312867956266 0.78843537414966 0.073061944613043 "FH"
30 1159 0 311 0.974768713204373 1 0.0252312867956266 0.78843537414966 0.073061944613043 "FH"
30 1176 0 294 0.975124378109453 1 0.0248756218905473 0.8 0.0705345615858598 "FH"
30 1184 0 286 0.975288303130148 1 0.0247116968698517 0.805442176870748 0.0693386901291645 "FH"
30 1162 0 308 0.974832214765101 1 0.0251677852348993 0.79047619047619 0.0726171483858544 "FH"
30 1158 0 312 0.974747474747475 1 0.0252525252525253 0.787755102040816 0.0732101061700769 "FH"
30 1162 0 308 0.974832214765101 1 0.0251677852348993 0.79047619047619 0.0726171483858544 "FH"
30 1172 0 298 0.97504159733777 1 0.0249584026622296 0.797278911564626 0.0711308270252464 "FH"
30 1150 0 320 0.974576271186441 1 0.0254237288135593 0.782312925170068 0.0743936634176136 "FH"
30 1140 0 330 0.974358974358974 1 0.0256410256410256 0.775510204081633 0.0758692863633992 "FH"
30 1145 0 325 0.974468085106383 1 0.025531914893617 0.77891156462585 0.0751319580201111 "FH"
30 1156 0 314 0.974704890387858 1 0.0252951096121417 0.786394557823129 0.0735062791441244 "FH"
30 1185 0 285 0.975308641975309 1 0.0246913580246914 0.806122448979592 0.0691888721196932 "FH"
30 1159 0 311 0.974768713204373 1 0.0252312867956266 0.78843537414966 0.073061944613043 "FH"
30 1167 0 303 0.974937343358396 1 0.025062656641604 0.793877551020408 0.0718747254944466 "FH"
30 1184 0 286 0.975288303130148 1 0.0247116968698517 0.805442176870748 0.0693386901291645 "FH"
30 1150 0 320 0.974576271186441 1 0.0254237288135593 0.782312925170068 0.0743936634176136 "FH"
30 1157 0 313 0.974726200505476 1 0.025273799494524 0.787074829931973 0.0733582173695404 "FH"
30 1116 0 354 0.973821989528796 1 0.0261780104712042 0.759183673469388 0.0793983143243942 "FH"
30 1186 0 284 0.975328947368421 1 0.0246710526315789 0.806802721088435 0.0690389762113044 "FH"
30 1190 0 280 0.975409836065574 1 0.0245901639344262 0.80952380952381 0.0684385910829155 "FH"
30 1157 0 313 0.974726200505476 1 0.025273799494524 0.787074829931973 0.0733582173695404 "FH"
30 1166 0 304 0.974916387959866 1 0.0250836120401338 0.793197278911565 0.0720233241708983 "FH"
30 1156 0 314 0.974704890387858 1 0.0252951096121417 0.786394557823129 0.0735062791441244 "FH"
30 1167 0 303 0.974937343358396 1 0.025062656641604 0.793877551020408 0.0718747254944466 "FH"
30 1163 0 307 0.974853310980721 1 0.0251466890192791 0.791156462585034 0.0724687759594457 "FH"
30 1187 0 283 0.975349219391947 1 0.0246507806080526 0.807482993197279 0.0688890012847686 "FH"
30 1191 0 279 0.975429975429975 1 0.0245700245700246 0.810204081632653 0.0682882887292989 "FH"
30 1143 0 327 0.974424552429668 1 0.0255754475703325 0.777551020408163 0.0754269992418165 "FH"
30 1163 0 307 0.974853310980721 1 0.0251466890192791 0.791156462585034 0.0724687759594457 "FH"
30 1191 0 279 0.975429975429975 1 0.0245700245700246 0.810204081632653 0.0682882887292989 "FH"
30 1183 0 287 0.975267930750206 1 0.0247320692497939 0.804761904761905 0.0694884313510273 "FH"
30 1189 0 281 0.975389663658737 1 0.0246103363412633 0.808843537414966 0.0685888098600917 "FH"
30 1184 0 286 0.975288303130148 1 0.0247116968698517 0.805442176870748 0.0693386901291645 "FH"
30 1169 0 301 0.974979149291076 1 0.0250208507089241 0.795238095238095 0.0715773501180545 "FH"
30 1178 0 292 0.975165562913907 1 0.0248344370860927 0.801360544217687 0.0702360240008042 "FH"
30 1154 0 316 0.974662162162162 1 0.0253378378378378 0.785034013605442 0.0738022581220667 "FH"
30 1171 0 299 0.975020815986678 1 0.0249791840133222 0.796598639455782 0.0712797307345792 "FH"
30 1156 0 314 0.974704890387858 1 0.0252951096121417 0.786394557823129 0.0735062791441244 "FH"
30 1177 0 293 0.975144987572494 1 0.0248550124275062 0.800680272108844 0.0703853274040964 "FH"
30 1172 0 298 0.97504159733777 1 0.0249584026622296 0.797278911564626 0.0711308270252464 "FH"
30 1177 0 293 0.975144987572494 1 0.0248550124275062 0.800680272108844 0.0703853274040964 "FH"
30 1207 0 263 0.975747776879547 1 0.0242522231204527 0.82108843537415 0.0658711103909401 "FH"
30 1155 0 315 0.974683544303797 1 0.0253164556962025 0.785714285714286 0.0736542924210354 "FH"
30 1166 0 304 0.974916387959866 1 0.0250836120401338 0.793197278911565 0.0720233241708983 "FH"
30 1190 0 280 0.975409836065574 1 0.0245901639344262 0.80952380952381 0.0684385910829155 "FH"
30 1148 0 322 0.974533106960951 1 0.0254668930390492 0.780952380952381 0.074689104190264 "FH"
30 1191 0 279 0.975429975429975 1 0.0245700245700246 0.810204081632653 0.0682882887292989 "FH"
30 1163 0 307 0.974853310980721 1 0.0251466890192791 0.791156462585034 0.0724687759594457 "FH"
30 1150 0 320 0.974576271186441 1 0.0254237288135593 0.782312925170068 0.0743936634176136 "FH"
30 1146 0 324 0.974489795918367 1 0.0255102040816327 0.779591836734694 0.0749843798811177 "FH"
30 1153 0 317 0.974640743871513 1 0.0253592561284869 0.784353741496599 0.0739501771636664 "FH"
30 1180 0 290 0.975206611570248 1 0.0247933884297521 0.802721088435374 0.0699372052874611 "FH"
30 1153 0 317 0.974640743871513 1 0.0253592561284869 0.784353741496599 0.0739501771636664 "FH"
30 1156 0 314 0.974704890387858 1 0.0252951096121417 0.786394557823129 0.0735062791441244 "FH"
30 1158 0 312 0.974747474747475 1 0.0252525252525253 0.787755102040816 0.0732101061700769 "FH"
30 1198 0 272 0.97557003257329 1 0.0244299674267101 0.814965986394558 0.0672337335361824 "FH"
30 1153 0 317 0.974640743871513 1 0.0253592561284869 0.784353741496599 0.0739501771636664 "FH"
30 1161 0 309 0.974811083123426 1 0.0251889168765743 0.789795918367347 0.0727654666676545 "FH"
30 1162 0 308 0.974832214765101 1 0.0251677852348993 0.79047619047619 0.0726171483858544 "FH"
30 1166 0 304 0.974916387959866 1 0.0250836120401338 0.793197278911565 0.0720233241708983 "FH"
30 1167 0 303 0.974937343358396 1 0.025062656641604 0.793877551020408 0.0718747254944466 "FH"
30 1144 0 326 0.974446337308348 1 0.0255536626916525 0.778231292517007 0.0752794975181434 "FH"
30 1174 0 296 0.975083056478405 1 0.0249169435215947 0.798639455782313 0.0708328264842628 "FH"
30 1174 0 296 0.975083056478405 1 0.0249169435215947 0.798639455782313 0.0708328264842628 "FH"
30 1159 0 311 0.974768713204373 1 0.0252312867956266 0.78843537414966 0.073061944613043 "FH"
30 1156 0 314 0.974704890387858 1 0.0252951096121417 0.786394557823129 0.0735062791441244 "FH"
30 1177 0 293 0.975144987572494 1 0.0248550124275062 0.800680272108844 0.0703853274040964 "FH"
30 1173 0 297 0.975062344139651 1 0.0249376558603491 0.797959183673469 0.0709818592831649 "FH"
30 1162 0 308 0.974832214765101 1 0.0251677852348993 0.79047619047619 0.0726171483858544 "FH"
30 1174 0 296 0.975083056478405 1 0.0249169435215947 0.798639455782313 0.0708328264842628 "FH"
