"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
75 1152 0 273 0.938875305623472 1 0.0611246943765281 0.808421052631579 0.108213698794892 "FH"
75 1189 0 236 0.940664556962025 1 0.0593354430379747 0.834385964912281 0.0991301273339065 "FH"
75 1183 0 242 0.940381558028617 1 0.0596184419713831 0.830175438596491 0.100621447809852 "FH"
75 1199 0 226 0.941130298273155 1 0.0588697017268446 0.84140350877193 0.0966257115550546 "FH"
75 1108 0 317 0.936601859678783 1 0.0633981403212172 0.777543859649123 0.118757339147024 "FH"
75 1169 0 256 0.939710610932476 1 0.0602893890675241 0.820350877192982 0.104071782249329 "FH"
75 1178 0 247 0.940143655227454 1 0.0598563447725459 0.826666666666667 0.10185823364154 "FH"
75 1202 0 223 0.941268598277212 1 0.0587314017227878 0.843508771929825 0.0958694382057279 "FH"
75 1161 0 264 0.939320388349515 1 0.0606796116504854 0.814736842105263 0.106026866756474 "FH"
75 1158 0 267 0.939172749391727 1 0.0608272506082725 0.812631578947368 0.10675722881119 "FH"
75 1185 0 240 0.94047619047619 1 0.0595238095238095 0.831578947368421 0.100125234864352 "FH"
75 1151 0 274 0.938825448613377 1 0.0611745513866232 0.807719298245614 0.1084559157913 "FH"
75 1194 0 231 0.940898345153664 1 0.0591016548463357 0.837894736842105 0.0978809956627553 "FH"
75 1201 0 224 0.941222570532915 1 0.0587774294670846 0.84280701754386 0.0961217948180144 "FH"
75 1154 0 271 0.938974776240846 1 0.0610252237591538 0.809824561403509 0.107728820163622 "FH"
75 1147 0 278 0.938625204582651 1 0.0613747954173486 0.804912280701754 0.109423346962003 "FH"
75 1164 0 261 0.939467312348668 1 0.0605326876513317 0.816842105263158 0.105295012384162 "FH"
75 1173 0 252 0.939903846153846 1 0.0600961538461538 0.823157894736842 0.103089913979848 "FH"
75 1189 0 236 0.940664556962025 1 0.0593354430379747 0.834385964912281 0.0991301273339065 "FH"
75 1170 0 255 0.939759036144578 1 0.0602409638554217 0.821052631578947 0.103826595596097 "FH"
75 1151 0 274 0.938825448613377 1 0.0611745513866232 0.807719298245614 0.1084559157913 "FH"
