"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
30 1113 0 357 0.973753280839895 1 0.026246719160105 0.757142857142857 0.0798386073563218 "FH"
30 1086 0 384 0.973118279569892 1 0.0268817204301075 0.738775510204082 0.0837983514407733 "FH"
30 1098 0 372 0.973404255319149 1 0.0265957446808511 0.746938775510204 0.0820387208283634 "FH"
30 1120 0 350 0.973913043478261 1 0.0260869565217391 0.761904761904762 0.0788110406239101 "FH"
30 1115 0 355 0.973799126637555 1 0.0262008733624454 0.758503401360544 0.0795450928619339 "FH"
30 1124 0 346 0.974003466204506 1 0.0259965337954939 0.764625850340136 0.0782234749689523 "FH"
30 1142 0 328 0.974402730375427 1 0.0255972696245734 0.77687074829932 0.0755744640530888 "FH"
30 1099 0 371 0.973427812223206 1 0.0265721877767936 0.747619047619048 0.0818920878837063 "FH"
30 1158 0 312 0.974747474747475 1 0.0252525252525253 0.787755102040816 0.0732101061700769 "FH"
30 1107 0 363 0.973614775725594 1 0.0263852242744063 0.753061224489796 0.0807188638044665 "FH"
30 1110 0 360 0.973684210526316 1 0.0263157894736842 0.755102040816326 0.0802787838498595 "FH"
30 1104 0 366 0.973544973544973 1 0.0264550264550265 0.751020408163265 0.0811588669758425 "FH"
30 1104 0 366 0.973544973544973 1 0.0264550264550265 0.751020408163265 0.0811588669758425 "FH"
30 1105 0 365 0.973568281938326 1 0.026431718061674 0.751700680272109 0.0810122065737817 "FH"
30 1122 0 348 0.973958333333333 1 0.0260416666666667 0.763265306122449 0.0785172973706721 "FH"
30 1068 0 402 0.972677595628415 1 0.0273224043715847 0.726530612244898 0.0864398125605013 "FH"
30 1147 0 323 0.974511469838573 1 0.0254885301614274 0.780272108843537 0.0748367622298581 "FH"
30 1085 0 385 0.973094170403587 1 0.0269058295964126 0.738095238095238 0.0839450111340664 "FH"
30 1122 0 348 0.973958333333333 1 0.0260416666666667 0.763265306122449 0.0785172973706721 "FH"
30 1108 0 362 0.973637961335677 1 0.0263620386643234 0.753741496598639 0.0805721799884121 "FH"
30 1106 0 364 0.973591549295775 1 0.0264084507042254 0.752380952380952 0.0808655390909802 "FH"
30 1097 0 373 0.97338065661047 1 0.0266193433895297 0.746258503401361 0.0821853516761495 "FH"
30 1104 0 366 0.973544973544973 1 0.0264550264550265 0.751020408163265 0.0811588669758425 "FH"
30 1108 0 362 0.973637961335677 1 0.0263620386643234 0.753741496598639 0.0805721799884121 "FH"
30 1130 0 340 0.974137931034483 1 0.0258620689655172 0.768707482993197 0.0773414702862443 "FH"
30 1068 0 402 0.972677595628415 1 0.0273224043715847 0.726530612244898 0.0864398125605013 "FH"
30 1114 0 356 0.973776223776224 1 0.0262237762237762 0.757823129251701 0.0796918569558884 "FH"
30 1094 0 376 0.973309608540925 1 0.0266903914590747 0.74421768707483 0.0826252386397785 "FH"
30 1075 0 395 0.972850678733032 1 0.0271493212669683 0.731292517006803 0.0854120938896872 "FH"
30 1068 0 402 0.972677595628415 1 0.0273224043715847 0.726530612244898 0.0864398125605013 "FH"
30 1090 0 380 0.973214285714286 1 0.0267857142857143 0.741496598639456 0.0832117675015311 "FH"
30 1147 0 323 0.974511469838573 1 0.0254885301614274 0.780272108843537 0.0748367622298581 "FH"
30 1092 0 378 0.973262032085562 1 0.0267379679144385 0.742857142857143 0.0829184989234173 "FH"
30 1107 0 363 0.973614775725594 1 0.0263852242744063 0.753061224489796 0.0807188638044665 "FH"
30 1116 0 354 0.973821989528796 1 0.0261780104712042 0.759183673469388 0.0793983143243942 "FH"
30 1098 0 372 0.973404255319149 1 0.0265957446808511 0.746938775510204 0.0820387208283634 "FH"
30 1106 0 364 0.973591549295775 1 0.0264084507042254 0.752380952380952 0.0808655390909802 "FH"
30 1094 0 376 0.973309608540925 1 0.0266903914590747 0.74421768707483 0.0826252386397785 "FH"
30 1117 0 353 0.97384481255449 1 0.02615518744551 0.759863945578231 0.079251520589996 "FH"
30 1084 0 386 0.973070017953321 1 0.0269299820466786 0.737414965986395 0.0840916776602352 "FH"
30 1105 0 365 0.973568281938326 1 0.026431718061674 0.751700680272109 0.0810122065737817 "FH"
30 1133 0 337 0.97420464316423 1 0.0257953568357696 0.770748299319728 0.0769001262954402 "FH"
30 1135 0 335 0.974248927038627 1 0.0257510729613734 0.772108843537415 0.0766057556409424 "FH"
30 1148 0 322 0.974533106960951 1 0.0254668930390492 0.780952380952381 0.074689104190264 "FH"
30 1070 0 400 0.972727272727273 1 0.0272727272727273 0.727891156462585 0.0861460984507896 "FH"
30 1098 0 372 0.973404255319149 1 0.0265957446808511 0.746938775510204 0.0820387208283634 "FH"
30 1125 0 345 0.974025974025974 1 0.025974025974026 0.76530612244898 0.0780765321428602 "FH"
30 1118 0 352 0.973867595818815 1 0.0261324041811847 0.760544217687075 0.0791047109022158 "FH"
30 1148 0 322 0.974533106960951 1 0.0254668930390492 0.780952380952381 0.074689104190264 "FH"
30 1157 0 313 0.974726200505476 1 0.025273799494524 0.787074829931973 0.0733582173695404 "FH"
30 1096 0 374 0.97335701598579 1 0.0266429840142096 0.745578231292517 0.0823319811284801 "FH"
30 1120 0 350 0.973913043478261 1 0.0260869565217391 0.761904761904762 0.0788110406239101 "FH"
30 1110 0 360 0.973684210526316 1 0.0263157894736842 0.755102040816326 0.0802787838498595 "FH"
30 1124 0 346 0.974003466204506 1 0.0259965337954939 0.764625850340136 0.0782234749689523 "FH"
30 1061 0 409 0.97250229147571 1 0.0274977085242896 0.721768707482993 0.0874684113492924 "FH"
30 1060 0 410 0.972477064220184 1 0.0275229357798165 0.72108843537415 0.0876154386021403 "FH"
30 1113 0 357 0.973753280839895 1 0.026246719160105 0.757142857142857 0.0798386073563218 "FH"
30 1082 0 388 0.973021582733813 1 0.026978417266187 0.736054421768708 0.0843850338927989 "FH"
30 1099 0 371 0.973427812223206 1 0.0265721877767936 0.747619047619048 0.0818920878837063 "FH"
30 1101 0 369 0.973474801061008 1 0.026525198938992 0.748979591836735 0.0815988128852227 "FH"
30 1096 0 374 0.97335701598579 1 0.0266429840142096 0.745578231292517 0.0823319811284801 "FH"
30 1061 0 409 0.97250229147571 1 0.0274977085242896 0.721768707482993 0.0874684113492924 "FH"
30 1103 0 367 0.973521624007061 1 0.0264783759929391 0.750340136054422 0.0813055210173149 "FH"
30 1099 0 371 0.973427812223206 1 0.0265721877767936 0.747619047619048 0.0818920878837063 "FH"
30 1108 0 362 0.973637961335677 1 0.0263620386643234 0.753741496598639 0.0805721799884121 "FH"
30 1081 0 389 0.972997299729973 1 0.027002700270027 0.735374149659864 0.0845317249346996 "FH"
30 1061 0 409 0.97250229147571 1 0.0274977085242896 0.721768707482993 0.0874684113492924 "FH"
30 1114 0 356 0.973776223776224 1 0.0262237762237762 0.757823129251701 0.0796918569558884 "FH"
30 1106 0 364 0.973591549295775 1 0.0264084507042254 0.752380952380952 0.0808655390909802 "FH"
30 1092 0 378 0.973262032085562 1 0.0267379679144385 0.742857142857143 0.0829184989234173 "FH"
30 1093 0 377 0.973285841495993 1 0.0267141585040071 0.743537414965986 0.0827718680890195 "FH"
30 1079 0 391 0.972948602344454 1 0.0270513976555455 0.734013605442177 0.0848251361929264 "FH"
30 1080 0 390 0.972972972972973 1 0.027027027027027 0.73469387755102 0.0846784254805456 "FH"
30 1108 0 362 0.973637961335677 1 0.0263620386643234 0.753741496598639 0.0805721799884121 "FH"
30 1097 0 373 0.97338065661047 1 0.0266193433895297 0.746258503401361 0.0821853516761495 "FH"
30 1091 0 379 0.973238180196253 1 0.0267618198037467 0.742176870748299 0.0830651318320274 "FH"
30 1101 0 369 0.973474801061008 1 0.026525198938992 0.748979591836735 0.0815988128852227 "FH"
30 1074 0 396 0.972826086956522 1 0.0271739130434783 0.730612244897959 0.085558865304074 "FH"
30 1139 0 331 0.974337040205304 1 0.0256629597946963 0.774829931972789 0.0760166455636616 "FH"
30 1071 0 399 0.97275204359673 1 0.0272479564032698 0.728571428571429 0.08599926674622 "FH"
30 1108 0 362 0.973637961335677 1 0.0263620386643234 0.753741496598639 0.0805721799884121 "FH"
30 1106 0 364 0.973591549295775 1 0.0264084507042254 0.752380952380952 0.0808655390909802 "FH"
30 1110 0 360 0.973684210526316 1 0.0263157894736842 0.755102040816326 0.0802787838498595 "FH"
30 1095 0 375 0.973333333333333 1 0.0266666666666667 0.744897959183674 0.0824786098842323 "FH"
30 1108 0 362 0.973637961335677 1 0.0263620386643234 0.753741496598639 0.0805721799884121 "FH"
30 1078 0 392 0.972924187725632 1 0.0270758122743682 0.733333333333333 0.0849718577324175 "FH"
30 1128 0 342 0.974093264248705 1 0.0259067357512953 0.76734693877551 0.0776355677436109 "FH"
30 1130 0 340 0.974137931034483 1 0.0258620689655172 0.768707482993197 0.0773414702862443 "FH"
30 1107 0 363 0.973614775725594 1 0.0263852242744063 0.753061224489796 0.0807188638044665 "FH"
30 1087 0 383 0.973142345568487 1 0.026857654431513 0.739455782312925 0.0836516979072651 "FH"
30 1079 0 391 0.972948602344454 1 0.0270513976555455 0.734013605442177 0.0848251361929264 "FH"
30 1097 0 373 0.97338065661047 1 0.0266193433895297 0.746258503401361 0.0821853516761495 "FH"
30 1078 0 392 0.972924187725632 1 0.0270758122743682 0.733333333333333 0.0849718577324175 "FH"
30 1073 0 397 0.972801450589302 1 0.0271985494106981 0.729931972789116 0.0857056508192138 "FH"
30 1085 0 385 0.973094170403587 1 0.0269058295964126 0.738095238095238 0.0839450111340664 "FH"
30 1121 0 349 0.97393570807993 1 0.0260642919200695 0.762585034013605 0.078664178503705 "FH"
30 1082 0 388 0.973021582733813 1 0.026978417266187 0.736054421768708 0.0843850338927989 "FH"
30 1113 0 357 0.973753280839895 1 0.026246719160105 0.757142857142857 0.0798386073563218 "FH"
30 1110 0 360 0.973684210526316 1 0.0263157894736842 0.755102040816326 0.0802787838498595 "FH"
30 1071 0 399 0.97275204359673 1 0.0272479564032698 0.728571428571429 0.08599926674622 "FH"
