"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
8 6 19 467 0.428571428571429 0.296296296296296 0.571428571428571 0.0126849894291755 0.38855619810743 "FH"
7 5 20 468 0.416666666666667 0.259259259259259 0.583333333333333 0.0105708245243129 0.367254822474584 "FH"
10 12 17 461 0.545454545454545 0.37037037037037 0.454545454545455 0.025369978858351 0.380195306884679 "FH"
9 5 18 468 0.357142857142857 0.333333333333333 0.642857142857143 0.0105708245243129 0.442194546824634 "FH"
14 8 13 465 0.363636363636364 0.518518518518518 0.636363636363636 0.0169133192389006 0.552776018135101 "FH"
17 8 10 465 0.32 0.62962962962963 0.68 0.0169133192389006 0.635411520450037 "FH"
11 10 16 463 0.476190476190476 0.407407407407407 0.523809523809524 0.0211416490486258 0.435232440955625 "FH"
9 4 18 469 0.307692307692308 0.333333333333333 0.692307692307692 0.00845665961945032 0.461418311509203 "FH"
8 6 19 467 0.428571428571429 0.296296296296296 0.571428571428571 0.0126849894291755 0.38855619810743 "FH"
11 5 16 468 0.3125 0.407407407407407 0.6875 0.0105708245243129 0.509614154050611 "FH"
13 6 14 467 0.315789473684211 0.481481481481481 0.684210526315789 0.0126849894291755 0.554175685337805 "FH"
11 5 16 468 0.3125 0.407407407407407 0.6875 0.0105708245243129 0.509614154050611 "FH"
10 7 17 466 0.411764705882353 0.37037037037037 0.588235294117647 0.0147991543340381 0.44344628752092 "FH"
15 11 12 462 0.423076923076923 0.555555555555556 0.576923076923077 0.0232558139534884 0.541867199547135 "FH"
18 14 9 459 0.4375 0.666666666666667 0.5625 0.0295983086680761 0.588302334516285 "FH"
14 12 13 461 0.461538461538462 0.518518518518518 0.538461538461538 0.025369978858351 0.502012301080885 "FH"
16 6 11 467 0.272727272727273 0.592592592592593 0.727272727272727 0.0126849894291755 0.639066373760312 "FH"
10 5 17 468 0.333333333333333 0.37037037037037 0.666666666666667 0.0105708245243129 0.476712527026946 "FH"
11 4 16 469 0.266666666666667 0.407407407407407 0.733333333333333 0.00845665961945032 0.528585489706701 "FH"
9 13 18 460 0.590909090909091 0.333333333333333 0.409090909090909 0.0274841437632135 0.337050129072074 "FH"
11 8 16 465 0.421052631578947 0.407407407407407 0.578947368421053 0.0169133192389006 0.461612517584705 "FH"
16 11 11 462 0.407407407407407 0.592592592592593 0.592592592592593 0.0232558139534884 0.569336778639104 "FH"
17 7 10 466 0.291666666666667 0.62962962962963 0.708333333333333 0.0147991543340381 0.650067929817482 "FH"
13 11 14 462 0.458333333333333 0.481481481481481 0.541666666666667 0.0232558139534884 0.484487713358623 "FH"
12 4 15 469 0.25 0.444444444444444 0.75 0.00845665961945032 0.559891793558366 "FH"
12 3 15 470 0.2 0.444444444444444 0.8 0.00634249471458774 0.580458452386456 "FH"
