"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
1 89 3 407 0.988888888888889 0.25 0.0111111111111111 0.179435483870968 0.0163622874757188 "FH"
3 100 1 396 0.970873786407767 0.75 0.029126213592233 0.201612903225806 0.120793675381564 "FH"
1 109 3 387 0.990909090909091 0.25 0.00909090909090909 0.219758064516129 0.00650356927111223 "FH"
2 105 2 391 0.981308411214953 0.5 0.0186915887850467 0.211693548387097 0.0626234559288262 "FH"
2 98 2 398 0.98 0.5 0.02 0.19758064516129 0.0673519882600406 "FH"
1 97 3 399 0.989795918367347 0.25 0.0102040816326531 0.195564516129032 0.0122159390499204 "FH"
1 92 3 404 0.989247311827957 0.25 0.010752688172043 0.185483870967742 0.0147706788911521 "FH"
1 103 3 393 0.990384615384615 0.25 0.00961538461538462 0.207661290322581 0.00929274862895707 "FH"
1 77 3 419 0.987179487179487 0.25 0.0128205128205128 0.155241935483871 0.0232639517546031 "FH"
1 97 3 399 0.989795918367347 0.25 0.0102040816326531 0.195564516129032 0.0122159390499204 "FH"
2 94 2 402 0.979166666666667 0.5 0.0208333333333333 0.189516129032258 0.0702236791425633 "FH"
1 96 3 400 0.989690721649485 0.25 0.0103092783505155 0.193548387096774 0.0127177065137196 "FH"
1 92 3 404 0.989247311827957 0.25 0.010752688172043 0.185483870967742 0.0147706788911521 "FH"
2 86 2 410 0.977272727272727 0.5 0.0227272727272727 0.173387096774194 0.0764036713622904 "FH"
1 102 3 394 0.990291262135922 0.25 0.00970873786407767 0.205645161290323 0.00977007668527354 "FH"
1 94 3 402 0.989473684210526 0.25 0.0105263157894737 0.189516129032258 0.0137347607238388 "FH"
2 92 2 404 0.978723404255319 0.5 0.0212765957446809 0.185483870967742 0.0717111706465354 "FH"
2 97 2 399 0.97979797979798 0.5 0.0202020202020202 0.195564516129032 0.0680575515992346 "FH"
1 96 3 400 0.989690721649485 0.25 0.0103092783505155 0.193548387096774 0.0127177065137196 "FH"
1 93 3 403 0.98936170212766 0.25 0.0106382978723404 0.1875 0.0142502967310423 "FH"
1 99 3 397 0.99 0.25 0.01 0.199596774193548 0.0112253313766734 "FH"
1 92 3 404 0.989247311827957 0.25 0.010752688172043 0.185483870967742 0.0147706788911521 "FH"
1 106 3 390 0.990654205607477 0.25 0.00934579439252336 0.213709677419355 0.00788267277425784 "FH"
2 104 2 392 0.981132075471698 0.5 0.0188679245283019 0.209677419354839 0.0632776884612322 "FH"
1 105 3 391 0.990566037735849 0.25 0.00943396226415094 0.211693548387097 0.00834913944974592 "FH"
1 87 3 409 0.988636363636364 0.25 0.0113636363636364 0.175403225806452 0.0174502212370663 "FH"
1 107 3 389 0.990740740740741 0.25 0.00925925925925926 0.215725806451613 0.00741964570048514 "FH"
1 99 3 397 0.99 0.25 0.01 0.199596774193548 0.0112253313766734 "FH"
