"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
1 0 76 1423 0 0.012987012987013 1 0 0.111034072986279 "BIC"
0 0 77 1423 0 0 NA 0 0 "BIC"
