"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
19 0 11 1470 0 0.633333333333333 1 0 0.792861466161631 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
20 0 10 1470 0 0.666666666666667 1 0 0.813733471206735 "BIC"
19 0 11 1470 0 0.633333333333333 1 0 0.792861466161631 "BIC"
19 0 11 1470 0 0.633333333333333 1 0 0.792861466161631 "BIC"
16 0 14 1470 0 0.533333333333333 1 0 0.726843784311631 "BIC"
19 0 11 1470 0 0.633333333333333 1 0 0.792861466161631 "BIC"
20 0 10 1470 0 0.666666666666667 1 0 0.813733471206735 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
18 0 12 1470 0 0.6 1 0 0.771454276289177 "BIC"
18 0 12 1470 0 0.6 1 0 0.771454276289177 "BIC"
19 0 11 1470 0 0.633333333333333 1 0 0.792861466161631 "BIC"
16 0 14 1470 0 0.533333333333333 1 0 0.726843784311631 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
15 0 15 1470 0 0.5 1 0 0.703526470681448 "BIC"
19 0 11 1470 0 0.633333333333333 1 0 0.792861466161631 "BIC"
15 0 15 1470 0 0.5 1 0 0.703526470681448 "BIC"
16 0 14 1470 0 0.533333333333333 1 0 0.726843784311631 "BIC"
16 0 14 1470 0 0.533333333333333 1 0 0.726843784311631 "BIC"
14 0 16 1470 0 0.466666666666667 1 0 0.679442412515314 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
19 0 11 1470 0 0.633333333333333 1 0 0.792861466161631 "BIC"
16 0 14 1470 0 0.533333333333333 1 0 0.726843784311631 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
18 0 12 1470 0 0.6 1 0 0.771454276289177 "BIC"
18 0 12 1470 0 0.6 1 0 0.771454276289177 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
16 0 14 1470 0 0.533333333333333 1 0 0.726843784311631 "BIC"
17 0 13 1470 0 0.566666666666667 1 0 0.749465982056746 "BIC"
